STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
13,261,950100,13261950100,1203,577,P,257276340,252524957,13,261,950700,13261950700,6522,2609,P,59518892,58323447,8742,0,0,0,0.01,0,0,0,0,0,0,0
13,261,950200,13261950200,5597,2231,P,59815929,59146869,13,261,950100,13261950100,1203,577,P,257287888,252528199,12624,3238,0.02,0.01,0,0,0,0,0,0,0,0
13,261,950500,13261950500,3936,1643,P,140380936,139253954,13,261,950800,13261950800,2725,1619,P,305774648,291467577,128346,115918,0.09,0.08,0.04,0.04,0,0,0,0,0,0
13,261,950700,13261950700,6522,2609,P,59502575,58331851,13,261,950100,13261950100,1203,577,P,257287888,252528199,7662,0,0.01,0,0,0,0,0,0,0,0,0
13,261,950700,13261950700,6522,2609,P,59502575,58331851,13,261,950200,13261950200,5597,2231,P,59811709,59152035,8404,8404,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,261,950700,13261950700,6522,2609,P,59502575,58331851,13,261,950800,13261950800,2725,1619,P,305774648,291467577,12007,0,0.02,0,0,0,0,0,0,0,0,0
13,261,950800,13261950800,2725,1619,P,305669943,291351659,13,261,950700,13261950700,6522,2609,P,59518892,58323447,35648,0,0.01,0,0.06,0,0,0,0,0,0,0
13,265,990200,13265990200,1717,1015,P,505923976,504023064,13,133,950200,13133950200,2381,1082,P,121967392,121503096,32,32,0,0,0,0,0,0,0,0,0,0
13,265,990200,13265990200,1717,1015,P,505923976,504023064,13,317,10102,13317010102,1800,901,P,332448375,330990747,38289,29972,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,265,990200,13265990200,1717,1015,P,505923976,504023064,13,317,10302,13317010302,4992,2226,P,348406397,341310546,3787,2580,0,0,0,0,0,0,0,0,0,0
13,267,990100,13267990100,3601,1953,P,271511821,266417732,13,43,950200,13043950200,3500,1611,P,246553436,241174208,1521,1521,0,0,0,0,0,0,0,0,0,0
13,267,990200,13267990200,11003,3757,P,441532535,433891408,13,279,970600,13279970600,3356,1631,P,373075973,363800487,373,373,0,0,0,0,0,0,0,0,0,0
13,267,990300,13267990300,5744,1841,P,219675928,217314171,13,183,980000,13183980000,0,0,P,113568157,113231151,1053,1053,0,0,0,0,0,0,0,0,0,0
13,269,950100,13269950100,1417,667,P,269839988,267316410,13,269,950300,13269950300,5149,2575,P,564427304,561738917,7352,0,0,0,0,0,0,0,0,0,0,0
13,269,950200,13269950200,2340,1321,P,149138047,146558185,13,79,70202,13079070202,3128,1278,P,230296564,229035176,5088,0,0,0,0,0,0,0,0,0,0,0
13,269,950200,13269950200,2340,1321,P,149138047,146558185,13,193,200,13193000200,1814,989,P,352872985,347993246,1405,1282,0,0,0,0,0,0,0,0,0,0
13,269,950300,13269950300,5149,2575,P,564444203,561738812,13,269,950100,13269950100,1417,667,P,269856992,267316410,24356,0,0,0,0.01,0,0,0,0,0,0,0
13,271,950300,13271950300,1394,823,P,344300865,339041067,13,69,10100,13069010100,3553,1628,P,330568073,320347450,2097,0,0,0,0,0,0,0,0,0,0,0
13,271,950300,13271950300,1394,823,P,344300865,339041067,13,161,960300,13161960300,1645,756,P,377997442,373345987,2517,0,0,0,0,0,0,0,0,0,0,0
13,275,960200,13275960200,4010,1817,P,209353188,205613829,13,71,970900,13071970900,6280,2458,P,358403471,350626895,2305,2305,0,0,0,0,0,0,0,0,0,0
13,277,990100,13277990100,2550,1110,P,163472399,156064261,13,277,960200,13277960200,2884,1157,P,104043042,100878604,1494525,1494525,0.91,0.96,1.44,1.48,0,0,0,0,0,0
13,277,990500,13277990500,4635,1879,P,150448006,145746054,13,19,970200,13019970200,3947,1681,P,247917034,242858858,474,474,0,0,0,0,0,0,0,0,0,0
13,277,990500,13277990500,4635,1879,P,150448006,145746054,13,155,950200,13155950200,7153,2949,P,626745563,613088760,663,663,0,0,0,0,0,0,0,0,0,0
13,277,990500,13277990500,4635,1879,P,150448006,145746054,13,277,960600,13277960600,5801,2330,P,14419874,14084846,70122,0,0.05,0,0.49,0,0,0,0,0,0,0
13,277,990600,13277990600,5801,2330,P,14371216,14106310,13,277,960500,13277960500,4629,1878,P,149884084,145185440,11305,11305,0.08,0.08,0.01,0.01,0,0,0,0,0,0
13,277,990600,13277990600,5801,2330,P,14371216,14106310,13,277,960900,13277960900,3506,1470,P,97665778,93359665,11138,11138,0.08,0.08,0.01,0.01,0,0,0,0,0,0
13,277,990700,13277990700,4819,1909,P,24547444,24055780,13,277,960200,13277960200,2884,1157,P,104043042,100878604,1004887,1004887,4.09,4.18,0.97,1,0,0,0,0,0,0
13,277,990700,13277990700,4819,1909,P,24547444,24055780,13,277,960600,13277960600,5801,2330,P,14419874,14084846,748,748,0,0,0.01,0.01,0,0,0,0,0,0
13,277,990700,13277990700,4819,1909,P,24547444,24055780,13,277,960800,13277960800,2435,941,P,106675929,102963362,315587,315587,1.29,1.31,0.3,0.31,0,0,0,0,0,0
13,277,990900,13277990900,3500,1469,P,99345640,94972713,13,277,960500,13277960500,4629,1878,P,149884084,145185440,66814,0,0.07,0,0.04,0,0,0,0,0,0,0
13,277,990900,13277990900,3500,1469,P,99345640,94972713,13,277,960600,13277960600,5801,2330,P,14419874,14084846,231,231,0,0,0,0,0,0,0,0,0,0
13,277,990900,13277990900,3500,1469,P,99345640,94972713,13,277,960700,13277960700,4819,1909,P,23280626,22788962,54404,54404,0.05,0.06,0.23,0.24,0,0,0,0,0,0
13,277,990900,13277990900,3500,1469,P,99345640,94972713,13,277,960800,13277960800,2435,941,P,106675929,102963362,2140333,2140333,2.15,2.25,2.01,2.08,0,0,0,0,0,0
13,281,960100,13281960100,4027,2319,P,83354639,81823257,13,281,960200,13281960200,2669,2412,P,194238511,189645749,104,104,0,0,0,0,0,0,0,0,0,0
13,283,960200,13283960200,5572,2350,P,282906745,278973868,13,175,951000,13175951000,7711,3386,P,330937898,324656483,12412,12412,0,0,0,0,0,0,0,0,0,0
13,283,960200,13283960200,5572,2350,P,282906745,278973868,13,283,960100,13283960100,1313,642,P,241447822,237575085,746,746,0,0,0,0,0,0,0,0,0,0
13,285,960200,13285960200,5302,2185,P,257108499,214887160,13,149,970300,13149970300,2873,1274,P,302407417,298113855,12026,12026,0,0.01,0,0,0,0,0,0,0,0
13,285,960400,13285960400,6771,3055,P,22446053,19365584,13,285,960501,13285960501,4412,1893,P,7585868,7572776,4065,4065,0.02,0.02,0.05,0.05,0,0,0,0,0,0
13,285,960700,13285960700,5832,2112,P,72717629,72434571,13,285,960600,13285960600,5154,2100,P,62157118,61970248,22179,22179,0.03,0.03,0.04,0.04,0,0,0,0,0,0
13,285,961100,13285961100,2634,1054,P,157027514,156520165,13,145,120198,13145120198,5167,2541,P,329937779,321960453,1356,1356,0,0,0,0,0,0,0,0,0,0
13,287,970300,13287970300,3475,1373,P,431475763,423944666,13,155,950100,13155950100,2385,1084,P,312805927,304655163,952,952,0,0,0,0,0,0,0,0,0,0
13,287,970300,13287970300,3475,1373,P,431475763,423944666,13,277,960100,13277960100,2550,1110,P,162011899,154603113,34025,33377,0.01,0.01,0.02,0.02,0,0,0,0,0,0
13,289,60100,13289060100,5072,2356,P,447160193,444431676,13,21,13302,13021013302,4420,1765,P,31214961,31049991,28504,28504,0.01,0.01,0.09,0.09,0,0,0,0,0,0
13,289,60100,13289060100,5072,2356,P,447160193,444431676,13,289,60200,13289060200,3951,1879,P,492039867,483796363,747,747,0,0,0,0,0,0,0,0,0,0
13,289,60200,13289060200,3951,1879,P,492039602,483796098,13,289,60100,13289060100,5072,2356,P,447178530,444450013,743,743,0,0,0,0,0,0,0,0,0,0
13,291,990100,13291990100,7781,5249,P,214561952,199185738,13,111,50100,13111050100,3525,2405,P,114199084,113944981,15289,15289,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,291,990100,13291990100,7781,5249,P,214561952,199185738,13,111,50500,13111050500,4848,4059,P,403821521,396993870,16875,16875,0.01,0.01,0,0,0,0,0,0,0,0
13,291,990100,13291990100,7781,5249,P,214561952,199185738,13,291,204,13291000204,2996,1642,P,68629998,67966400,34997,34997,0.02,0.02,0.05,0.05,0,0,0,0,0,0
13,291,990201,13291990201,2802,2113,P,283082434,282503030,13,111,50500,13111050500,4848,4059,P,403821521,396993870,675,675,0,0,0,0,0,0,0,0,0,0
13,291,990201,13291990201,2802,2113,P,283082434,282503030,13,187,960202,13187960202,6814,3181,P,209343182,208925340,4254,4254,0,0,0,0,0,0,0,0,0,0
13,291,990202,13291990202,10773,6690,P,354482335,352104755,13,111,50500,13111050500,4848,4059,P,403821521,396993870,2148,2148,0,0,0,0,0,0,0,0,0,0
13,291,990202,13291990202,10773,6690,P,354482335,352104755,13,291,101,13291000101,2693,1872,P,82022162,74809147,34581,34581,0.01,0.01,0.04,0.05,0,0,0,2,0.03,0.11
13,291,990202,13291990202,10773,6690,P,354482335,352104755,13,291,102,13291000102,5088,3379,P,132534304,124352208,18897,0,0.01,0,0.01,0,0,0,0,0,0,0
13,291,990202,13291990202,10773,6690,P,354482335,352104755,13,291,201,13291000201,2802,2113,P,283295600,282716196,195454,195454,0.06,0.06,0.07,0.07,0,0,0,0,0,0
13,293,990100,13293990100,3035,1343,P,229558512,226959400,13,171,970200,13171970200,7722,2954,P,204155921,201791063,3757,3757,0,0,0,0,0,0,0,0,0,0
13,293,990100,13293990100,3035,1343,P,229558512,226959400,13,293,10600,13293010600,1367,622,P,239434082,237435850,8988,8875,0,0,0,0,0,0,0,0,0,0
13,293,990300,13293990300,3526,1549,P,215217785,211653670,13,293,10400,13293010400,6338,3037,P,46802360,46163404,408,0,0,0,0,0,0,0,0,0,0,0
13,293,990600,13293990600,1367,622,P,239503052,237504876,13,79,70100,13079070100,3651,1598,P,388496725,386972012,10009,10009,0,0,0,0,0,0,0,0,0,0
13,293,990600,13293990600,1367,622,P,239503052,237504876,13,293,10100,13293010100,3035,1343,P,229613716,227014660,67949,67892,0.03,0.03,0.03,0.03,0,0,0,0,0,0
13,295,20100,13295020100,6552,3079,P,17798889,17798889,13,295,20501,13295020501,7999,3450,P,29589716,29452195,476,476,0,0,0,0,0,0,0,0,0,0
13,295,20302,13295020302,5217,2401,P,24676879,24676879,13,295,20400,13295020400,3043,1289,P,67078866,67057894,211024,211024,0.86,0.86,0.31,0.31,0,0,0,0,0,0
13,295,20700,13295020700,7282,3358,P,24112088,23987531,13,295,20901,13295020901,5763,2461,P,184117800,184117800,3619,3619,0.02,0.02,0,0,0,0,0,0,0,0
13,295,20901,13295020901,5763,2461,P,184114735,184114735,13,55,10300,13055010300,2891,1484,P,182486191,182465313,554,554,0,0,0,0,0,0,0,0,0,0
13,297,110200,13297110200,4432,1855,P,164376152,163074419,13,211,10100,13211010100,2717,1071,P,180104614,178220038,626,626,0,0,0,0,0,0,0,0,0,0
13,297,110200,13297110200,4432,1855,P,164376152,163074419,13,297,110300,13297110300,6875,2969,P,35132706,34788583,1369,1369,0,0,0,0,0,0,0,0,0,0
13,297,110400,13297110400,6351,2693,P,34610083,33720203,13,297,110300,13297110300,6875,2969,P,35132706,34788583,10960,10960,0.03,0.03,0.03,0.03,0,0,0,0,0,0
13,297,110501,13297110501,11932,4392,P,56474392,56242628,13,297,110508,13297110508,4661,1762,P,22223037,21978150,1464,1464,0,0,0.01,0.01,0,0,0,0,0,0
13,297,110502,13297110502,16865,6305,P,85971999,85160189,13,135,50731,13135050731,9173,3196,P,15943139,15481378,1270,1270,0,0,0.01,0.01,0,0,0,0,0,0
13,297,110502,13297110502,16865,6305,P,85971999,85160189,13,247,60102,13247060102,5469,2204,P,70386898,69045921,2359,2359,0,0,0,0,0,0,0,0,0,0
13,297,110502,13297110502,16865,6305,P,85971999,85160189,13,297,110603,13297110603,4950,1762,P,30298394,30064964,191,191,0,0,0,0,0,0,0,0,0,0
13,297,110700,13297110700,7305,2945,P,65252017,64333311,13,297,110400,13297110400,6351,2693,P,34600019,33710139,896,896,0,0,0,0,0,0,0,0,0,0
13,299,950100,13299950100,1592,725,P,349644489,345462626,13,5,970202,13005970202,3806,1644,P,195666911,172342597,223756,187024,0.06,0.05,0.11,0.11,0,0,0,0,0,0
13,299,950100,13299950100,1592,725,P,349644489,345462626,13,69,10300,13069010300,5376,1514,P,275363411,260721608,780,614,0,0,0,0,0,0,0,0,0,0
13,299,950100,13299950100,1592,725,P,349644489,345462626,13,299,950200,13299950200,7718,2459,P,330939903,327792645,2206,0,0,0,0,0,0,0,0,0,0,0
13,299,950200,13299950200,7718,2459,P,330940438,327797610,13,3,960300,13003960300,1245,536,P,231641442,229694590,5812,5812,0,0,0,0,0,0,0,0,0,0
13,299,950200,13299950200,7718,2459,P,330940438,327797610,13,65,970100,13065970100,5239,2238,P,779319407,739355233,1011,1011,0,0,0,0,0,0,0,0,0,0
13,299,950700,13299950700,1616,847,P,1878167,1878167,13,299,950900,13299950900,4008,1920,P,345441952,339146213,6353,6353,0.34,0.34,0,0,0,0,0,0,0,0
13,299,950800,13299950800,6398,2983,P,1280789406,1254697983,13,65,970100,13065970100,5239,2238,P,779319407,739355233,21344,20725,0,0,0,0,0,0,0,0,0,0
13,299,950800,13299950800,6398,2983,P,1280789406,1254697983,13,299,950900,13299950900,4008,1920,P,345441952,339146213,42,42,0,0,0,0,0,0,0,0,0,0
13,299,950900,13299950900,4008,1920,P,345460778,339165636,13,25,960300,13025960300,5355,2248,P,357785254,353842852,26649,26649,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,299,950900,13299950900,4008,1920,P,345460778,339165636,13,299,950800,13299950800,6398,2983,P,1281896886,1255802793,25211,25211,0.01,0.01,0,0,0,0,0,0,0,0
13,301,970100,13301970100,2005,1020,P,324005339,321846940,13,189,950100,13189950100,2253,1046,P,288000476,270526038,10906,9296,0,0,0,0,0,0,0,1,0.1,0.1
13,301,970400,13301970400,2846,1398,P,226184634,223881065,13,125,10100,13125010100,3082,1519,P,374131824,372283969,5243,5243,0,0,0,0,0,0,0,0,0,0
13,303,950100,13303950100,1832,1001,P,593895313,587635091,13,125,10100,13125010100,3082,1519,P,374131824,372283969,172,0,0,0,0,0,0,0,0,0,0,0
13,303,950300,13303950300,4752,2097,P,156591718,154824388,13,303,950400,13303950400,4987,2206,P,133056267,132089426,565,565,0,0,0,0,0,0,0,0,0,0
13,303,950300,13303950300,4752,2097,P,156591718,154824388,13,303,950700,13303950700,4117,1913,P,298774421,297159678,74,0,0,0,0,0,0,0,0,0,0,0
13,303,950400,13303950400,4987,2206,P,133085620,132088861,13,303,950500,13303950500,5499,1830,P,590154263,585474909,30290,0,0.02,0,0.01,0,0,0,0,0,0,0
13,303,950500,13303950500,5499,1830,P,590124345,585474909,13,303,950400,13303950400,4987,2206,P,133056267,132089426,372,0,0,0,0,0,0,0,0,0,0,0
13,303,950700,13303950700,4117,1913,P,298776164,297159678,13,303,950300,13303950300,4752,2097,P,156592896,154823823,1817,0,0,0,0,0,0,0,0,0,0,0
13,305,970400,13305970400,3448,1517,P,430531819,427719858,13,229,960100,13229960100,2902,1269,P,274862955,255753240,1824,1824,0,0,0,0,0,0,0,0,0,0
13,307,960100,13307960100,1391,734,P,267789580,266229318,13,307,960200,13307960200,1408,789,P,279042891,277671616,2415801,2414865,0.9,0.91,0.87,0.87,0,0,0,0,0,0
13,307,960200,13307960200,1408,789,P,276789933,275384336,13,307,960100,13307960100,1391,734,P,265536622,263942038,162843,127585,0.06,0.05,0.06,0.05,0,0,0,0,0,0
13,311,950100,13311950100,2703,2988,P,202239311,201597052,13,311,950203,13311950203,5129,3898,P,153922389,153013724,206,206,0,0,0,0,0,0,0,0,0,0
13,311,950200,13311950200,16955,9750,P,314409790,312335963,13,187,960101,13187960101,7467,3098,P,104238317,103503667,414976,414976,0.13,0.13,0.4,0.4,0,0,0,0,0,0
13,311,950200,13311950200,16955,9750,P,314409790,312335963,13,187,960102,13187960102,6004,3055,P,269271199,268447257,51128,51128,0.02,0.02,0.02,0.02,0,0,0,0,0,0
13,313,200,13313000200,4253,1666,P,43529282,43516923,13,313,301,13313000301,4154,1509,P,30183399,30139285,1027,1027,0,0,0,0,0,0,0,0,0,0
13,313,301,13313000301,4154,1509,P,30182469,30138355,13,313,200,13313000200,4253,1666,P,43528352,43515993,97,97,0,0,0,0,0,0,0,0,0,0
13,313,302,13313000302,8843,3298,P,26507477,26506431,13,313,501,13313000501,3723,1695,P,29305231,29026219,285,285,0,0,0,0,0,0,0,0,0,0
13,313,400,13313000400,8810,3166,P,20722210,20715746,13,313,302,13313000302,8843,3298,P,26507769,26506723,34,34,0,0,0,0,0,0,0,0,0,0
13,313,400,13313000400,8810,3166,P,20722210,20715746,13,313,1000,13313001000,3794,1319,P,4068318,4068318,104,104,0,0,0,0,0,0,0,0,0,0
13,313,501,13313000501,3723,1695,P,28799035,28520023,13,313,302,13313000302,8843,3298,P,26507769,26506723,543,543,0,0,0,0,0,0,0,0,0,0
13,313,600,13313000600,3985,1666,P,23110309,23014673,13,313,501,13313000501,3723,1695,P,29305231,29026219,506454,506454,2.19,2.2,1.73,1.74,0,0,0,0,0,0
13,313,800,13313000800,7352,3199,P,106416013,106205519,13,313,600,13313000600,3977,1663,P,22616149,22520513,140,140,0,0,0,0,0,0,0,0,0,0
13,313,1200,13313001200,7701,2743,P,38830073,38830073,13,313,1500,13313001500,6656,2617,P,72764919,72616101,162278,162278,0.42,0.42,0.22,0.22,0,0,0,0,0,0
13,313,1300,13313001300,4250,1613,P,5923412,5923412,13,313,1000,13313001000,3794,1319,P,4068318,4068318,3892,3892,0.07,0.07,0.1,0.1,0,0,0,0,0,0
13,313,1300,13313001300,4250,1613,P,5923412,5923412,13,313,1100,13313001100,5171,1920,P,27168808,27126265,1756,1756,0.03,0.03,0.01,0.01,0,0,0,0,0,0
13,313,1300,13313001300,4250,1613,P,5923412,5923412,13,313,1200,13313001200,7701,2743,P,38667836,38667836,41,41,0,0,0,0,0,0,0,0,0,0
13,315,990200,13315990200,1441,671,P,280435752,278330832,13,235,950300,13235950300,1610,795,P,259604543,258375262,3000778,2914702,1.07,1.05,1.16,1.13,0,0,0,0,0,0
13,315,990200,13315990200,1441,671,P,280435752,278330832,13,315,960300,13315960300,1490,700,P,227264689,225944051,1759499,1759499,0.63,0.63,0.77,0.78,0,0,0,0,0,0
13,315,990300,13315990300,1490,700,P,225512653,224192015,13,315,960200,13315960200,1417,658,P,271394847,269376003,7463,7463,0,0,0,0,0,0,0,0,0,0
13,317,980100,13317980100,3454,1857,P,669292137,665410262,13,265,10200,13265010200,1717,1015,P,505947499,504031776,63408,39073,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,317,980100,13317980100,3454,1857,P,669292137,665410262,13,317,10302,13317010302,4992,2226,P,348406397,341310546,187,0,0,0,0,0,0,0,0,0,0,0
13,317,980300,13317980300,7139,3301,P,558659503,550570125,13,189,950100,13189950100,2253,1046,P,288000476,270526038,31639,0,0.01,0,0.01,0,0,0,0,0,0,0
13,317,980300,13317980300,7139,3301,P,558659503,550570125,13,317,10102,13317010102,1800,901,P,332448375,330990747,32768,0,0.01,0,0.01,0,0,0,0,0,0,0
13,319,960200,13319960200,3319,1531,P,370579365,364396089,13,9,970800,13009970800,7036,2635,P,198516294,197727430,882,878,0,0,0,0,0,0,0,0,0,0
13,319,960200,13319960200,3319,1531,P,370579365,364396089,13,289,60100,13289060100,5072,2356,P,447178530,444450013,46845,46845,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,319,960200,13319960200,3319,1531,P,370579365,364396089,13,319,960300,13319960300,4320,1935,P,215752082,213804138,114,114,0,0,0,0,0,0,0,0,0,0
13,319,960200,13319960200,3319,1531,P,370579365,364396089,13,319,960400,13319960400,1924,1021,P,584042524,580151148,1372,1372,0,0,0,0,0,0,0,0,0,0
13,319,960300,13319960300,4320,1935,P,215970856,214022912,13,319,960200,13319960200,3319,1531,P,370750010,364566738,218888,218888,0.1,0.1,0.06,0.06,0,0,0,0,0,0
13,319,960400,13319960400,1924,1021,P,584042122,580150746,13,319,960200,13319960200,3319,1531,P,370750010,364566738,970,970,0,0,0,0,0,0,0,0,0,0
13,321,950500,13321950500,4939,2011,P,162524159,162151292,13,95,11600,13095011600,1831,736,P,101608765,101136632,9321,9321,0.01,0.01,0.01,0.01,0,0,0,0,0,0
37,43,950200,37043950200,5525,3260,P,135213951,131980772,13,281,960100,13281960100,4027,2319,P,83362916,81823128,10047,0,0.01,0,0.01,0,0,0,0,0,0,0
45,3,20900,45003020900,8312,3570,P,178917813,174827913,13,245,10600,13245010600,4317,1865,P,75260222,72471895,374071,366681,0.21,0.21,0.5,0.51,0,0,0,0,0,0
45,65,980300,45065980300,2118,1470,P,277450941,235070163,13,73,30401,13073030401,2615,1367,P,186885759,147321357,93934,4473,0.03,0,0.05,0,0,0,0,0,0,0
47,11,11600,47011011600,9776,3978,P,161565197,161438857,13,213,10100,13213010100,3587,1543,P,197271912,197237539,132,132,0,0,0,0,0,0,0,0,0,0
47,11,11600,47011011600,9776,3978,P,161565197,161438857,13,313,101,13313000101,4067,1622,P,135589104,135129095,8365,8365,0.01,0.01,0.01,0.01,0,0,0,0,0,0
13,39,10600,13039010600,7360,3655,P,410592600,134849902,13,39,990000,13039990000,0,0,W,207168941,0,207168941,0,50.46,0,100,0,0,0,0,0,0,0
13,89,23601,13089023601,2502,1244,P,2534322,2407862,13,89,980000,13089980000,0,0,W,738089,641845,738089,641845,29.12,26.66,100,100,0,0,0,0,0,0
13,179,10500,13179010500,8911,4365,P,551372602,347968941,13,179,990000,13179990000,0,0,W,134148944,0,134148944,0,24.33,0,100,0,0,0,0,0,0,0
13,191,990100,13191990100,4432,3672,P,630630753,574554852,13,191,980000,13191980000,0,0,W,20696785,19992205,20696785,19992205,3.28,3.48,100,100,0,0,0,0,0,0
13,63,40100,13063040100,0,0,W,14695368,14692689,13,63,980000,13063980000,0,0,P,14774789,14772110,14695368,14692689,100,100,99.46,99.46,0,0,0,0,0,0
13,67,30216,13067030216,18752,6163,P,35965726,35618111,13,67,30231,13067030231,7688,2911,P,14590889,14449255,24203,24203,0.07,0.07,0.17,0.17,1,0.01,0.01,1,0.02,0.03
13,9,970200,13009970200,6884,3449,P,36413539,29071398,13,9,970100,13009970100,5401,2585,P,223690351,212887844,338391,338391,0.93,1.16,0.15,0.16,1,0.01,0.02,1,0.03,0.04
13,179,10203,13179010203,11987,4689,P,18570739,18485197,13,179,10202,13179010202,4151,1858,P,3262235,3255133,2377,2377,0.01,0.01,0.07,0.07,1,0.01,0.02,1,0.02,0.05
13,117,130300,13117130300,28563,10205,P,94482807,93287617,13,57,90502,13057090502,12065,4458,P,81363951,80221302,9527,9527,0.01,0.01,0.01,0.01,4,0.01,0.03,1,0.01,0.02
13,157,10700,13157010700,14276,5517,P,165371860,163413949,13,157,10101,13157010101,5965,2238,P,85672122,85049067,1091,1091,0,0,0,0,2,0.01,0.03,1,0.02,0.04
13,63,40607,13063040607,23094,8196,P,29345307,29053100,13,63,40612,13063040612,6891,2128,P,7096022,7075005,705,705,0,0,0.01,0.01,3,0.01,0.04,1,0.01,0.05
13,35,150301,13035150301,5384,2199,P,154798925,154066540,13,151,70404,13151070404,6898,2690,P,65047300,63977914,294125,294125,0.19,0.19,0.45,0.46,1,0.02,0.01,1,0.05,0.04
13,67,31005,13067031005,5105,1836,P,5088346,5079420,13,67,31106,13067031106,8225,3190,P,8989680,8714276,13608,13608,0.27,0.27,0.15,0.16,1,0.02,0.01,1,0.05,0.03
13,121,10512,13121010512,6344,2992,P,9118156,9036324,13,121,10513,13121010513,13362,5424,P,29253107,28900593,4607,4607,0.05,0.05,0.02,0.02,1,0.02,0.01,1,0.03,0.02
